,segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
9171,1902134,1902138,48.8632926940918,-18.91663360595703,46.39931,1.8604424,9.166939,1.5272415,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9172,1902139,1902143,48.86320877075195,-18.915733337402344,47.132698,1.6920013,4.545334,1.283563,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9173,1902144,1902148,48.86311721801758,-18.914833068847656,39.81101,0.23118186,5.567154,0.328619,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9174,1902149,1902153,48.86302185058594,-18.91393280029297,52.154564,1.2236068,6.279743,1.1828724,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9175,1902154,1902158,48.86293411254883,-18.91303253173828,35.554897,0.7751814,5.9080467,0.85691285,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9176,1902199,1902203,48.862091064453125,-18.904932022094727,84.307205,4.6554766,13.673904,3.324104,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9177,1902204,1902208,48.862003326416016,-18.904029846191406,102.99585,14.092584,15.866417,5.2480326,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9178,1902209,1902213,48.86191177368164,-18.90312957763672,101.274574,7.923097,10.73896,4.214098,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9179,1902214,1902218,48.86182022094727,-18.90222930908203,103.05516,6.899766,8.054626,2.5734081,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9180,1902239,1902243,48.86135482788086,-18.897729873657227,117.59984,25.586918,20.587997,7.17075,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9181,1902244,1902248,48.86125946044922,-18.89682960510254,148.2878,14.257042,11.238693,3.7493675,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9182,1902249,1902253,48.861175537109375,-18.89592742919922,126.218994,11.24017,15.086639,5.129512,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9183,1902254,1902258,48.86109161376953,-18.89502716064453,115.664276,13.033503,14.651642,6.670966,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9184,1902259,1902263,48.86100006103516,-18.894126892089844,110.911766,18.448486,12.627113,9.683221,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9185,1902269,1902273,48.8608283996582,-18.89232444763184,91.12959,7.2731786,16.346786,6.533087,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9186,1902274,1902278,48.86073684692383,-18.89142608642578,87.90535,3.848816,13.180008,2.8685207,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9188,1902284,1902288,48.86054992675781,-18.889625549316406,107.484406,7.3853755,19.64151,7.207596,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9189,1902289,1902293,48.86045837402344,-18.88872528076172,116.28313,7.2393403,4.963867,4.6246657,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9190,1902294,1902298,48.86036682128906,-18.88782501220703,112.113266,12.542967,10.173187,3.9345675,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9191,1902299,1902303,48.86027526855469,-18.886924743652344,121.624626,16.685347,11.47123,5.021493,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9192,1902304,1902308,48.86018753051758,-18.886022567749023,122.56852,20.453373,19.186592,10.344334,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9195,1902319,1902323,48.85991287231445,-18.883323669433597,133.88863,16.771784,18.115768,7.779068,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9196,1902324,1902328,48.85982131958008,-18.882421493530277,134.81007,7.7272644,19.066269,3.8601139,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9197,1902329,1902333,48.85973739624024,-18.881521224975582,117.18148,7.720094,13.399445,3.2797616,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9198,1902334,1902338,48.85965347290039,-18.8806209564209,95.82865,5.7469063,15.612549,5.254331,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9199,1902339,1902343,48.85956573486328,-18.879718780517575,100.72112,3.645067,8.013977,3.8344123,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9200,1902344,1902348,48.85948181152344,-18.87881851196289,87.01549,2.9897614,11.906624,2.8728964,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9201,1902349,1902353,48.8593864440918,-18.877918243408203,66.69653,4.556209,10.101662,2.5821397,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9202,1902354,1902358,48.85928726196289,-18.87701797485352,70.198204,5.3189316,10.239548,2.1168797,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9203,1902359,1902363,48.85919952392578,-18.876117706298828,54.165493,0.8748766,8.047798,1.0871022,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9205,1902369,1902373,48.85901641845703,-18.874317169189453,53.485847,0.7997593,21.742188,1.217642,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9206,1902389,1902393,48.85865020751953,-18.870716094970703,54.053474,0.6402174,10.99118,0.9061088,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9207,1902394,1902398,48.85856628417969,-18.869815826416016,51.03571,0.36169988,3.8814125,0.4948602,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9208,1902399,1902403,48.85846328735352,-18.868915557861328,60.240772,3.9633353,16.342812,2.3672013,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9209,1902404,1902408,48.858360290527344,-18.868017196655277,88.51163,9.402527,7.209511,2.0587435,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9210,1902409,1902413,48.8582763671875,-18.867116928100582,55.63123,4.240947,14.394333,3.7492085,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9211,1902414,1902418,48.85818862915039,-18.866214752197266,55.14575,0.37097603,10.571613,0.50647354,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9212,1902419,1902423,48.85809326171875,-18.865314483642575,62.262043,1.1756102,6.328182,1.1905252,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9213,1902424,1902428,48.85799789428711,-18.864416122436523,61.02379,1.0341506,5.149246,1.5010446,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9214,1902429,1902433,48.85789489746094,-18.86351585388184,64.50412,4.540866,13.341141,3.41259,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9216,1902449,1902453,48.85751724243164,-18.85991668701172,129.22095,3.4213467,14.077225,3.6540222,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9217,1902454,1902458,48.8574104309082,-18.85901641845703,157.63657,4.299369,5.6479034,4.1324115,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9218,1902459,1902463,48.85730743408203,-18.858118057250977,162.45424,6.499697,9.235352,3.4408278,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9219,1902464,1902468,48.85722732543945,-18.857215881347656,115.10177,6.8849745,12.689522,5.4857326,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9221,1902474,1902478,48.857032775878906,-18.855417251586918,130.89171,8.972723,13.087036,5.4143705,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9222,1902479,1902483,48.85694122314453,-18.854516983032227,144.0964,4.1992774,9.7742,2.6257288,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9223,1902484,1902488,48.856842041015625,-18.85361671447754,129.84653,6.337481,8.533005,3.5923004,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9224,1902489,1902493,48.85673904418945,-18.852718353271484,134.14035,13.329725,6.959915,3.860128,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9225,1902494,1902498,48.85664749145508,-18.8518180847168,116.95549,6.714341,11.2595825,3.1254458,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9226,1902499,1902503,48.85655212402344,-18.85091781616211,117.42921,14.510195,8.401756,2.9066086,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9227,1902504,1902508,48.8564567565918,-18.850017547607425,116.225914,3.8960505,6.8569336,3.3626833,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9228,1902509,1902513,48.856353759765625,-18.849119186401367,122.22722,11.982885,11.977402,3.694702,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9229,1902514,1902518,48.85625457763672,-18.84821891784668,135.65959,7.016146,7.142456,4.5172143,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9230,1902519,1902523,48.85615921020508,-18.847318649291992,127.229576,4.674794,6.8367004,2.759724,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9231,1902524,1902528,48.85606384277344,-18.846420288085938,100.85669,1.1872736,3.968071,1.3824875,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9232,1902529,1902533,48.85596466064453,-18.84552001953125,82.11172,3.3506818,12.2584305,2.3641853,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9233,1902549,1902553,48.8555793762207,-18.841920852661133,64.581436,2.4252367,11.308182,2.6823275,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9234,1902554,1902558,48.8554801940918,-18.841020584106445,51.54469,4.0992846,7.0948296,1.6541945,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9236,1902564,1902568,48.855281829833984,-18.839221954345703,44.257496,0.6046548,13.774471,1.0355409,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9239,1902709,1902713,48.85231018066406,-18.813142776489254,169.58049,7.1534834,13.786148,6.065057,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9240,1902729,1902733,48.85192108154297,-18.80954360961914,191.09952,12.759723,11.604828,12.647512,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9241,1902734,1902738,48.8518180847168,-18.80864524841309,204.93411,8.439266,12.107025,6.3946614,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9242,1902739,1902743,48.85171890258789,-18.8077449798584,228.058,7.7063937,7.8473816,6.3563557,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9243,1902744,1902748,48.85162734985352,-18.80684471130371,219.29602,6.813642,8.192184,7.2618804,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9244,1902749,1902753,48.85153579711914,-18.805944442749023,207.99875,6.732464,7.957306,5.3354735,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9245,1902754,1902757,48.85143661499024,-18.805044174194336,197.35199,14.216409,14.011597,14.159121,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9247,1902799,1902803,48.85064315795898,-18.79693984985352,18.946497,0.03331265,16.468475,0.06163056,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9248,1902804,1902808,48.85055160522461,-18.796039581298828,18.995504,0.2466007,5.9670753,0.40209925,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9252,1902824,1902828,48.85019302368164,-18.792436599731445,18.0224,0.03994736,13.585787,0.076059245,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9253,1902829,1902833,48.85010147094727,-18.79153633117676,32.294888,2.9206553,13.491306,1.681327,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9254,1902834,1902838,48.85001373291016,-18.79063606262207,30.232374,1.0101888,16.357662,1.1018138,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9255,1902839,1902843,48.84993362426758,-18.78973388671875,23.41808,2.1975348,15.633076,2.9100263,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9256,1902844,1902848,48.8498420715332,-18.788833618164062,29.079327,2.201248,15.748474,1.3111486,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9257,1902849,1902853,48.849754333496094,-18.78793334960937,17.842216,0.32264304,11.261393,0.608695,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9259,1902859,1902863,48.84959030151367,-18.786130905151367,25.535385,0.9610698,12.59861,1.1397691,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9260,1902864,1902868,48.84949493408203,-18.78523063659668,30.266773,1.6571106,12.654228,1.8237559,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9261,1902869,1902873,48.84941864013672,-18.784330368041992,22.352503,1.5469546,12.579836,0.9820181,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9262,1902874,1902878,48.84933853149414,-18.783428192138672,24.739422,1.881002,15.261768,0.96862024,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9263,1902879,1902883,48.84925842285156,-18.782527923583984,17.942219,0.03785424,15.017117,0.07424998,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9267,1902899,1902903,48.84892654418945,-18.77892303466797,22.359951,1.1959378,15.27651,1.3901676,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9268,1902904,1902908,48.84884262084961,-18.77802085876465,21.036657,0.35094896,14.077805,0.44890442,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9269,1902909,1902913,48.84876251220703,-18.77712059020996,26.824404,0.83950174,10.244417,0.94164,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9270,1902914,1902918,48.84868240356445,-18.77621841430664,23.376465,0.21395075,6.0411015,0.3081894,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9271,1902919,1902923,48.848594665527344,-18.775318145751957,26.643251,0.6209086,6.7048073,0.69920915,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9272,1902924,1902928,48.848514556884766,-18.774415969848636,22.988539,0.3418932,9.567463,0.46976498,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9273,1902929,1902933,48.84843444824219,-18.773515701293945,34.575756,1.7441368,8.858826,1.7675594,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9274,1902934,1902938,48.84835433959961,-18.772613525390625,24.115498,0.17002341,8.175835,0.27558345,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9277,1903099,1903103,48.84558868408203,-18.74287986755371,60.327713,4.8512135,11.383514,2.7470734,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9278,1903104,1903108,48.84549331665039,-18.741979598999023,73.66711,7.301967,18.060898,4.050927,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9281,1903139,1903143,48.844844818115234,-18.73567771911621,105.8424,10.933631,16.546265,4.9669104,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9282,1903144,1903148,48.8447494506836,-18.734777450561523,131.26466,3.722473,6.8111877,2.287797,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9283,1903149,1903153,48.84465789794922,-18.73387718200684,132.95468,4.7931757,7.3047943,2.068868,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9284,1903154,1903158,48.84456634521485,-18.73297691345215,119.48373,5.2025266,6.8815002,2.858155,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9285,1903159,1903163,48.84447479248047,-18.73207664489746,90.90486,3.7710133,10.03479,2.0774052,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9286,1903164,1903168,48.844383239746094,-18.731176376342773,75.28917,0.28817305,7.810486,0.41053233,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9287,1903169,1903173,48.84428405761719,-18.73027610778809,89.10296,5.7073255,8.805443,2.374441,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9288,1903174,1903178,48.84418869018555,-18.72937774658203,96.68572,3.0909874,7.102768,2.152047,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9289,1903179,1903183,48.84409332275391,-18.728477478027344,80.927536,1.1047263,16.294022,1.271125,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9290,1903184,1903188,48.843994140625,-18.727577209472656,85.26261,3.1241484,15.546082,2.495934,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9291,1903189,1903193,48.84389877319336,-18.72667694091797,115.737755,19.285301,9.467903,4.943718,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9292,1903194,1903198,48.84380340576172,-18.72577667236328,119.30188,6.304216,17.235283,3.5769243,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9293,1903199,1903203,48.84370422363281,-18.724878311157227,115.18168,7.147378,9.417976,5.0944233,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9294,1903204,1903208,48.84360504150391,-18.72397804260254,101.822945,4.0389266,11.327538,3.3096943,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9295,1903209,1903213,48.84349822998047,-18.723079681396484,111.95549,7.4019,8.749634,3.8816826,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9296,1903214,1903218,48.843406677246094,-18.7221794128418,115.98833,6.7569137,9.15229,2.6648588,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9297,1903219,1903223,48.84331130981445,-18.72127914428711,126.112175,12.903941,12.275375,8.96866,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9299,1903229,1903233,48.84309387207031,-18.719482421875,159.89343,5.076589,8.32135,4.1521974,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9300,1903234,1903238,48.84299087524414,-18.718582153320312,181.89726,9.823369,14.212662,6.411243,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9301,1903239,1903243,48.842872619628906,-18.71768569946289,200.79004,7.6664453,9.888107,7.0653687,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9302,1903244,1903248,48.84276580810547,-18.716785430908203,229.26874,14.516087,11.775879,7.8796177,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9303,1903249,1903253,48.84266662597656,-18.71588706970215,242.51497,4.432752,4.1844177,4.1166134,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9304,1903254,1903258,48.84255599975586,-18.714988708496094,267.34747,14.2724,8.946106,5.4457707,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9305,1903259,1903263,48.84246444702149,-18.714088439941406,246.90851,8.000859,8.313324,8.443801,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9306,1903264,1903268,48.84236907958984,-18.71318817138672,221.3966,12.225313,9.352798,5.373683,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9307,1903269,1903273,48.8422737121582,-18.71228790283203,196.57452,10.7782955,7.6828003,4.8206487,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9308,1903274,1903278,48.842166900634766,-18.711389541625977,192.44467,16.981304,11.529831,7.240162,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
9309,1903279,1903283,48.842071533203125,-18.71048927307129,183.71645,10.273982,6.9126434,5.517183,943,gt2r,processed_ATL08_20210223190628_09431014_004_01.h5
